UserId,VoteTypeId,n
"2451828","3","4"
"2451830","3","5"
"2451835","2","2"
"2451837","2","15"
"2451837","3","9"
"2451841","2","2"
"2451842","2","1"
"2451844","2","1"
"2451844","3","7"
"2451848","3","5"
"2451849","2","2"
"2451853","2","61"
"2451853","3","2"
"2451854","2","30"
"2451854","3","4"
"2451856","2","2"
"2451863","2","1"
"2451863","3","1"
"2451865","2","2"
"2451868","2","3"
"2451870","2","5"
"2451871","2","1"
"2451877","2","54"
"2451877","3","2"
"2451888","2","1"
"2451889","2","48"
"2451895","2","1"
"2451895","3","1"
"2451897","2","1"
"2451898","2","1"
"2451902","2","1"
"2451902","3","1"
"2451910","3","1"
"2451912","2","1"
"2451914","2","1"
"2451916","2","1"
"2451916","3","4"
"2451924","2","1"
"2451925","2","2"
"2451927","2","1"
"2451929","2","1"
"2451934","2","3"
"2451938","2","7"
"2451944","2","1"
"2451945","2","1"
"2451948","2","1"
"2451948","3","2"
"2451954","2","5"
"2451954","3","3"
"2451959","2","1"
"2451963","3","4"
"2451972","2","59"
"2451972","3","1"
"2451983","2","3"
"2451986","2","4"
"2451986","3","1"
"2451987","2","2"
"2451987","3","1"
"2451992","2","14"
"2451994","2","5"
"2451995","2","29"
"2451995","3","2"
"2451997","2","2"
"2452002","2","18"
"2452002","3","12"
"2452003","2","1"
"2452009","2","1"
"2452013","2","1"
"2452016","2","43"
"2452016","3","4"
"2452021","2","1"
"2452021","3","5"
"2452022","2","1"
"2452027","2","4"
"2452028","2","1"
"2452029","2","2"
"2452029","3","3"
"2452030","2","4"
"2452031","2","1"
"2452035","2","1"
"2452039","2","20"
"2452039","3","4"
"2452041","2","2"
"2452042","2","1"
"2452043","2","3"
"2452045","2","4"
"2452045","3","1"
"2452049","2","2"
"2452051","2","1"
"2452052","2","1"
"2452057","2","5"
"2452057","3","1"
"2452062","2","4"
"2452062","3","1"
"2452066","3","1"
"2452069","3","4"
"2452071","2","5"
"2452072","3","1"
"2452075","2","1"
"2452075","3","3"
"2452078","2","2"
"2452081","2","1"
"2452084","2","14"
"2452088","2","2"
"2452092","2","6"
"2452093","2","5"
"2452094","2","1"
"2452098","2","2"
"2452100","2","1"
"2452100","3","2"
"2452103","2","8"
"2452106","2","46"
"2452106","3","1"
"2452110","2","1"
"2452110","3","1"
"2452112","2","14"
"2452113","2","17"
"2452113","3","4"
"2452122","2","3"
"2452124","2","12"
"2452125","3","2"
"2452129","2","1"
"2518440","2","1"
"2518440","3","2"
"2518446","2","1"
"2518451","2","18"
"2518454","2","1"
"2518454","3","1"
"2518457","2","2"
"2518457","3","2"
"2518461","2","1"
"2518465","2","6"
"2518483","2","1"
"2518486","2","4"
"2518489","2","14"
"2518489","3","1"
"2518495","2","3"
"2518497","3","1"
"2518499","3","1"
"2518506","2","1"
"2518512","2","20"
"2518515","2","1"
"2518518","2","10"
"2518521","2","2"
"2518521","3","1"
"2518522","2","14"
"2518522","3","5"
"2518523","2","3"
"2518525","2","231"
"2518525","3","9"
"2518532","2","42"
"2518538","2","1"
"2518542","2","3"
"2518542","3","1"
"2518545","3","1"
"2518550","2","4"
"2518552","2","2"
"2518552","3","1"
"2518556","2","17"
"2518557","2","11"
"2518557","3","1"
"2518565","2","1"
"2518565","3","1"
"2518568","2","1"
"2518569","2","1"
"2518571","3","3"
"2518574","2","2"
"2518574","3","3"
"2518576","2","1"
"2518589","2","9"
"2518589","3","2"
"2518599","2","3"
"2518599","3","3"
"2518601","2","17"
"2518601","3","3"
"2518602","2","18"
"2518608","2","46"
"2518608","3","3"
"2518614","2","1"
"2518615","2","2"
"2518616","2","10"
"2518616","3","7"
"2518618","2","12"
"2518621","2","2"
"2518621","3","3"
"2518623","2","2"
"2518633","2","3"
"2518638","3","9"
"2518643","2","1"
"2518644","2","145"
"2518644","3","70"
"2518648","2","5"
"2518649","2","2"
"2518652","2","2"
"2518652","3","2"
"2518653","2","1"
"2518654","2","7"
"2518654","3","7"
"2518658","2","6"
"2518658","3","3"
"2518663","2","1"
"2518665","3","1"
"2518666","2","293"
"2518666","3","8"
"2518669","3","3"
"2518671","2","37"
"2518671","3","8"
"2518677","2","20"
"2518677","3","3"
"2518682","2","3"
"2518682","3","9"
"2518686","2","1"
"2518689","3","2"
"2518692","3","1"
"2518694","2","3"
"2518696","2","5"
"2518696","3","1"
"2518701","2","20"
"2518701","3","3"
"2518709","2","1"
"2518713","2","7"
"2518716","2","1"
"2518719","2","1"
"2518722","2","24"
"2518722","3","2"
"2518724","2","1"
"2518726","3","11"
"2518727","2","1"
"2518738","2","1"
"2518738","3","1"
"2518744","3","4"
"2518751","2","5"
"2518751","3","3"
"2518758","2","13"
"2518758","3","20"
"2518762","3","2"
"2518765","2","9"
"2518765","3","2"
"2518777","3","1"
"2518784","2","6"
"2518789","3","1"
"2518796","2","1"
"2518796","3","1"
"2518802","2","2"
"2518802","3","1"
"2518805","2","48"
"2518805","3","17"
"2518812","2","6"
"2518815","2","2"
"2518820","2","1"
"2518825","2","3"
"2518825","3","3"
"2518829","2","3"
"2518831","2","1"
"2518832","2","1"
"2518832","3","1"
"2518843","2","1"
"2518843","3","7"
"2518844","2","8"
"2518844","3","8"
"2518846","2","1"
"2518849","3","4"
"2518851","2","2"
"2518856","2","16"
"2518860","2","174"
"2518860","3","9"
"2518861","2","2"
"2518861","3","2"
"2518862","2","8"
"2518863","2","32"
"2518866","3","4"
"2518867","2","1"
"2518868","2","1"
"2518882","3","4"
"2518885","2","1"
"2518894","2","7"
"2518894","3","2"
"2518896","2","16"
"2518897","2","1"
"2518899","2","5"
"2518899","3","2"
"2518900","2","5"
"2518900","3","1"
"2518918","2","1"
"2518922","2","1"
"2518925","2","1"
"2518925","3","1"
"2518933","2","2"
"2518933","3","1"
"2518947","2","6"
"2518954","2","1"
"2518957","2","24"
"2518957","3","1"
"2518961","2","3"
"2518968","2","2"
"2518969","2","2"
"2518969","3","1"
"2518971","2","23"
"2518971","3","1"
"2518981","2","1"
"2518984","2","3"
"2518990","2","8"
"2518992","2","2"
"2518995","2","1"
"2518996","2","3"
"2519002","2","30"
"2519002","3","3"
"2519007","2","1"
"2519007","3","3"
"2519011","2","16"
"2519017","2","3"
"2519018","2","1"
"2519018","3","1"
"2519032","2","4"
"2519032","3","8"
"2519033","2","7"
"2519033","3","1"
"2519039","2","1"
"2519040","2","17"
"2519040","3","1"
"2519041","2","1"
"2519046","2","1"
"2519047","2","1"
"2519050","3","1"
"2519051","2","1"
"2519059","2","2"
"2519061","2","4"
"2519061","3","8"
"2519066","2","4"
"2519066","3","2"
"2519068","2","3"
"2519073","2","1"
"2519076","2","2"
"2519080","2","1"
"2519088","2","2"
"2519089","2","1"
"2519090","2","1"
"2519091","2","1"
"2519093","2","1"
"2519093","3","5"
"2519094","2","2"
"2519096","2","2"
"2519096","3","1"
"2519104","3","6"
"2519107","2","2"
"2519108","2","1"
"2519119","2","5"
"2519119","3","3"
"2519124","2","3"
"2519129","2","2"
"2519136","2","3"
"2519136","3","4"
"2519138","2","5"
"2519139","3","3"
"2519148","2","5"
"2519148","3","8"
"2519150","2","1"
"2519151","2","2"
"2519154","2","1"
"2519155","2","1"
"2519158","2","1"
"2519159","2","4"
"2519159","3","4"
"2519165","2","4"
"2519166","2","1"
"2519166","3","1"
"2519167","2","3"
"2519169","2","2"
"2519171","2","1"
"2519174","2","1"
"2519174","3","1"
"2519175","2","2"
"2519185","2","1"
"2519189","2","1"
"2519193","2","10"
"2519193","3","6"
"2519194","2","3"
"2519194","3","7"
"2519198","2","3"
"2519198","3","1"
"2519199","2","5"
"2519200","2","2"
"2519201","2","1"
"2519208","2","6"
"2519211","2","3"
"2519213","2","2"
"2519216","2","1"
"2519217","2","2"
"2519217","3","1"
"2519221","2","4"
"2519222","2","1"
"2519224","2","1"
"2519227","2","23"
"2519227","3","2"
"2519243","2","9"
"2519247","2","1"
"2519249","2","5"
"2519251","3","1"
"2519256","2","1"
"2519258","2","1"
"2519266","2","4"
"2519274","2","4"
"2519274","3","4"
"2519284","2","4"
"2519286","3","1"
"2519292","2","2"
"2614458","2","1"
"2614458","3","2"
"2614459","2","7"
"2614459","3","1"
"2614460","2","1"
"2614460","3","4"
"2614461","2","12"
"2614463","2","37"
"2614466","2","2"
"2614469","2","4"
"2614469","3","2"
"2614470","2","4"
"2614470","3","1"
"2614471","2","1"
"2614472","2","1"
"2614474","3","4"
"2614475","2","1"
"2614477","2","20"
"2614477","3","1"
"2614479","2","1"
"2614479","3","1"
"2614480","2","4"
"2614481","2","3"
"2614483","2","6"
"2614483","3","2"
"2614486","3","1"
"2614489","2","1"
"2614489","3","3"
"2614490","2","1"
"2614496","2","3"
"2614496","3","1"
"2614499","3","5"
"2614504","2","2"
"2614506","2","95"
"2614506","3","3"
"2614510","2","4"
"2614510","3","2"
"2614512","2","10"
"2614512","3","11"
"2614513","2","3"
"2614513","3","4"
"2614514","2","2"
"2614516","2","8"
"2614516","3","2"
"2614521","2","20"
"2614521","3","1"
"2614523","2","6"
"2614523","3","8"
"2614524","3","2"
"2614528","2","21"
"2614528","3","5"
"2614529","2","1"
"2614530","2","1"
"2614536","2","1"
"2614539","2","20"
"2614539","3","2"
"2614542","2","1"
"2614546","2","5"
"2614546","3","4"
"2614547","2","1"
"2614551","2","2"
"2614556","2","1"
"2614557","2","1"
"2614559","2","11"
"2614559","3","5"
"2614560","2","8"
"2614561","2","16"
"2614565","2","8"
"2614565","3","1"
"2614567","3","1"
"2614568","2","4"
"2614568","3","1"
"2614569","2","1"
"2614571","3","1"
"2614576","2","1"
"2614577","2","1"
"2614581","2","1"
"2614590","2","1"
"2614592","2","11"
"2614594","2","1"
"2614596","2","1"
"2614596","3","1"
"2614599","2","3"
"2614599","3","1"
"2614603","2","3"
"2614604","2","1"
"2614607","2","5"
"2614607","3","1"
"2614610","2","1"
"2614613","2","4"
"2614618","2","5"
"2614620","2","20"
"2614620","3","1"
"2614622","2","5"
"2614622","3","11"
"2614631","2","4"
"2614635","2","3"
"2614635","3","1"
"2614637","2","11"
"2614638","2","1"
"2614639","2","1"
"2614642","3","10"
"2614652","2","8"
"2614652","3","11"
"2614655","2","77"
"2614655","3","5"
"2614656","2","52"
"2614656","3","1"
"2614657","2","4"
"2614663","2","3"
"2614668","2","2"
"2614668","3","1"
"2614673","2","10"
"2614673","3","1"
"2614679","2","1"
"2614680","2","3"
"2614682","2","2"
"2614682","3","1"
"2614685","2","1"
"2614686","2","1"
"2614687","2","4"
"2614687","3","1"
"2614688","2","2"
"2614691","2","15"
"2614691","3","3"
"2614695","2","1"
"2614696","2","1"
"2614700","2","1"
"2614710","2","1"
"2614716","2","1"
"2614719","2","3"
"2614719","3","1"
"2614720","2","1"
"2614722","2","1"
"2614726","2","13"
"2614731","3","1"
"2614732","2","2"
"2614733","3","4"
"2614735","2","1"
"2614736","2","4"
"2614742","3","3"
"2614745","3","1"
"2614757","2","1"
"2614761","2","41"
"2614761","3","1"
"2614762","2","1"
"2614766","2","1"
"2614767","2","4"
"2614767","3","2"
"2614774","2","2"
"2614778","2","2"
"2614783","2","8"
"2614787","2","4"
"2614788","2","1"
"2614795","2","6"
"2614796","2","2"
"2614801","2","7"
"2614805","2","1"
"2614805","3","1"
"2614809","2","1"
"2614810","2","1"
"2614810","3","8"
"2614812","2","1"
"2614813","2","16"
"2614817","2","1"
"2614823","2","1"
"2614823","3","1"
"2614825","2","1"
"2614826","2","4"
"2614830","2","1"
"2614832","2","4"
"2614832","3","1"
"2614838","2","6"
"2614838","3","4"
"2614841","2","2"
"2614842","2","2"
"2614842","3","2"
"2614847","2","3"
"2614847","3","1"
"2614848","2","2"
"2614848","3","9"
"2614849","2","1"
"2614849","3","3"
"2614851","2","2"
"2614853","2","1"
"2614856","2","3"
"2614856","3","5"
"2614870","2","3"
"2614871","2","5"
"2614872","2","2"
"2614873","2","3"
"2614875","2","3"
"2614879","3","5"
"2614882","2","15"
"2614887","2","1"
"2614888","2","1"
"2614889","2","1"
"2614894","2","2"
"2614896","2","4"
"2614896","3","2"
"2614900","2","1"
"2614906","2","1"
"2614906","3","2"
"2614910","2","2"
"2614911","2","12"
"2614911","3","4"
"2614916","2","11"
"2614916","3","2"
"2614919","2","1"
"2614926","2","1"
"2614930","2","2"
"2614935","2","2"
"2614935","3","1"
"2614936","2","1"
"2614936","3","2"
"2614937","2","5"
"2614937","3","3"
"2614938","2","8"
"2614938","3","4"
"2614942","2","1"
"2614950","2","1"
"2614950","3","4"
"2614952","2","1"
"2614956","2","2"
"2614957","2","1"
"2614963","2","1"
"2614964","2","1"
"2614965","2","7"
"2614965","3","4"
"2614968","2","4"
"2614974","2","2"
"2614982","2","9"
"2614983","2","3"
"2614984","3","2"
"2614988","2","2"
"2614988","3","1"
"2614989","2","1"
"2614991","2","2"
"2614993","2","4"
"2614995","2","11"
"2614995","3","1"
"2615006","2","2"
"2615007","2","1"
"2615012","2","2"
"2615012","3","1"
"2615013","2","3"
"2615019","2","3"
"2615022","2","11"
"2615024","2","3"
"2615024","3","1"
"2615025","2","2"
"2615031","2","25"
"2615031","3","14"
"2615033","2","2"
"2615036","2","1"
"2615037","2","3"
"2615037","3","6"
"2615039","2","1"
"2615039","3","2"
"2615048","2","2"
"2615051","2","1"
"2615052","2","8"
"2615052","3","1"
"2615055","2","1"
"2615056","2","4"
"2615057","3","1"
"2615062","2","3"
"2615065","2","2"
"2615065","3","2"
"2615066","2","1"
"2615068","2","1"
"2615071","2","1"
"2615075","2","272"
"2615075","3","5"
"2615088","2","2"
"2615098","3","1"
"2615099","2","7"
"2615105","2","3"
"2615105","3","4"
"2615107","2","1"
"2615109","2","5"
"2615109","3","1"
"2615110","2","1"
"2615110","3","1"
"2615113","2","2"
"2615113","3","7"
"2615117","2","1"
"2615117","3","1"
"2615118","2","5"
"2615119","2","1"
"2615120","2","1"
"2615122","2","1"
"2615126","2","1"
"2615126","3","1"
"2615127","2","2"
"2615132","3","1"
"2615135","3","1"
"2615139","2","1"
"2615139","3","2"
"2615142","2","19"
"2615143","2","5"
"2615143","3","8"
"2615145","2","1"
"2615152","2","8"
"2615155","2","5"
"2615160","2","51"
"2615160","3","4"
"2615161","2","1"
"2615161","3","1"
"2615164","3","2"
"2615169","2","8"
"2615171","2","9"
"2615171","3","5"
"2615172","2","2"
"2615178","2","7"
"2615183","2","1"
"2615189","2","1"
"2615189","3","1"
"2615192","2","1"
"2615193","2","1"
"2615193","3","1"
"2615197","2","2"
"2615208","2","4"
"2615208","3","1"
"2615209","2","366"
"2615209","3","14"
"2615221","2","2"
"2615231","2","5"
"2615235","2","1"
"2615235","3","1"
"2615248","2","3"
"2615248","3","1"
"2615249","2","3"
"2615252","2","17"
"2615253","2","8"
"2615253","3","1"
"2615256","2","1"
"2615256","3","2"
"2615260","2","1"
"2615261","2","16"
"2615261","3","1"
"2615264","2","1"
"2615268","2","1"
"2615268","3","2"
"2615276","2","1"
"2615280","2","1"
"2615282","2","2"
"2615282","3","1"
"2615291","2","5"
"2615292","2","4"
"2796666","2","2"
"2796669","2","2"
"2796672","2","1"
"2796678","2","1"
"2796680","2","1"
"2796687","2","1"
"2796691","2","9"
"2796701","3","1"
"2796705","2","4"
"2796705","3","10"
"2796706","2","2"
"2796706","3","4"
"2796707","2","5"
"2796714","2","2"
"2796714","3","4"
"2796717","2","12"
"2796717","3","6"
"2796720","2","2"
"2796721","2","1"
"2796723","2","9"
"2796728","3","1"
"2796729","2","7"
"2796729","3","1"
"2796730","2","1"
"2796731","2","3"
"2796734","2","2"
"2796734","3","1"
"2796738","2","9"
"2796742","2","2"
"2796751","2","1"
"2796751","3","1"
"2796753","2","4"
"2796762","3","2"
"2796772","2","11"
"2796772","3","1"
"2796775","2","1"
"2796778","2","4"
"2796787","2","6"
"2796790","2","7"
"2796792","3","3"
"2796793","2","4"
"2796794","2","10"
"2796794","3","2"
"2796796","2","2"
"2796796","3","4"
"2796800","2","1"
"2796800","3","2"
"2796802","2","1"
"2796803","2","25"
"2796803","3","1"
"2796806","2","1"
"2796806","3","1"
"2796808","2","6"
"2796809","2","5"
"2796812","2","2"
"2796815","2","22"
"2796815","3","8"
"2796816","2","1"
"2796819","2","1"
"2796820","2","4"
"2796824","2","1"
"2796826","2","3"
"2796830","2","2"
"2796831","2","1"
"2796831","3","1"
"2796840","3","1"
"2796842","2","1"
"2796844","2","1"
"2796847","2","1"
"2796848","3","4"
"2796850","2","1"
"2796854","2","1"
"2796854","3","1"
"2796855","2","3"
"2796858","2","1"
"2796859","2","7"
"2796860","2","5"
"2796868","3","1"
"2796874","2","5"
"2796874","3","2"
"2796883","2","6"
"2796885","3","1"
"2796886","2","4"
"2796886","3","1"
"2796887","3","3"
"2796895","2","1"
"2796896","2","1"
"2796902","3","3"
"2796903","3","2"
"2796907","2","11"
"2796908","2","5"
"2796908","3","1"
"2796912","2","12"
"2796913","2","1"
"2796913","3","1"
"2796915","2","1"
"2796915","3","5"
"2796921","2","5"
"2796921","3","3"
"2796922","2","12"
"2796923","2","4"
"2796924","2","4"
"2796932","2","1"
"2796932","3","1"
"2796937","2","1"
"2796942","2","1"
"2796948","2","1"
"2796948","3","1"
"2796952","3","2"
"2796954","2","2"
"2796955","2","4"
"2796955","3","3"
"2796956","2","2"
"2796961","2","1"
"2796961","3","1"
"2796962","2","2"
"2796962","3","4"
"2796965","2","16"
"2796969","2","2"
"2796973","2","3"
"2796974","2","4"
"2796975","2","1"
"2796977","2","4"
"2796981","2","1"
"2796982","2","2"
"2796987","2","1"
"2796988","2","1"
"2796990","2","2"
"2796992","2","1"
"2796992","3","1"
"2797001","2","3"
"2797001","3","1"
"2797004","2","3"
"2797004","3","1"
"2797006","2","2"
"2797010","2","1"
"2797012","2","2"
"2797013","2","1"
"2797016","2","1"
"2797018","2","5"
"2797021","2","2"
"2797023","2","3"
"2797024","2","1"
"2797024","3","1"
"2797027","2","2"
"2797029","2","3"
"2797034","2","56"
"2797034","3","2"
"2797036","2","3"
"2797040","2","3"
"2797041","2","15"
"2797042","2","4"
"2797042","3","2"
"2797044","2","2"
"2797044","3","2"
"2797055","2","1"
"2797055","3","1"
"2797057","2","1"
"2797058","2","7"
"2797061","2","3"
"2797062","2","9"
"2797063","2","2"
"2797066","2","22"
"2797066","3","14"
"2797068","2","1"
"2797068","3","1"
"2797070","2","2"
"2797071","2","1"
"2797076","2","42"
"2797076","3","1"
"2797078","2","11"
"2797078","3","4"
"2797087","2","1"
"2797090","2","1"
"2797098","2","1"
"2797106","2","5"
"2797108","2","1"
"2797109","2","1"
"2797111","2","1"
"2797111","3","1"
"2797112","3","2"
"2797123","2","1"
"2797124","2","7"
"2797129","2","4"
"2797129","3","4"
"2797130","2","1"
"2797132","2","1"
"2797132","3","2"
"2797135","3","1"
"2797137","2","2"
"2797137","3","2"
"2797141","2","4"
"2797143","2","5"
"2797153","2","4"
"2797153","3","1"
"2797154","2","10"
"2797154","3","1"
"2797157","2","1"
"2797157","3","1"
"2797158","2","1"
"2797161","2","5"
"2797162","2","3"
"2797163","2","1"
"2797166","2","3"
"2797166","3","1"
"2797167","2","3"
"2797174","3","2"
"2797176","2","1"
"2797177","2","2"
"2797184","2","6"
"2797184","3","1"
"2797185","2","2"
"2797185","3","1"
"2797186","2","6"
"2797187","2","8"
"2797198","2","1"
"2797208","2","1"
"2797211","2","4"
"2797215","2","4"
"2797219","2","3"
"2797222","2","1"
"2797224","2","2"
"2797224","3","1"
"2797230","2","7"
"2797233","2","1"
"2797246","2","18"
"2797246","3","12"
"2797252","3","2"
"2797254","2","12"
"2797254","3","1"
"2797258","2","1"
"2797263","2","1"
"2797266","3","1"
"2797269","2","45"
"2797271","2","5"
"2797272","2","1"
"2797275","2","94"
"2797275","3","2"
"2797276","3","1"
"2797283","2","1"
"2797286","2","1"
"2797288","2","2"
"2797289","2","3"
"2797291","2","3"
"2797292","2","2"
"2797296","2","7"
"2797296","3","6"
"2797303","2","17"
"2797307","2","6"
"2797309","2","3"
"2797310","2","6"
"2797312","2","4"
"2797315","2","8"
"2797315","3","2"
"2797319","3","2"
"2797321","2","1"
"2797332","2","2"
"2797332","3","1"
"2797334","2","1"
"2797335","2","1"
"2797336","2","2"
"2797341","2","1"
"2797355","3","1"
"2797356","2","1"
"2797360","2","1"
"2797360","3","1"
"2797361","2","2"
"2797362","2","1"
"2797365","2","1"
"2797368","2","1"
"2797368","3","2"
"2797369","2","1"
"2797374","2","2"
"2797383","2","3"
"2797383","3","1"
"2797384","2","3"
"2797384","3","1"
"2797386","2","2"
"2797390","2","1"
"2797394","2","1"
"2797394","3","1"
"2797395","2","2"
"2797402","2","1"
"2797412","2","8"
"2797412","3","2"
"2797414","2","1"
"2797421","2","1"
"2797421","3","1"
"2797422","2","1"
"2797423","2","25"
"2797423","3","1"
"2797424","2","2"
"2797428","2","2"
"2797428","3","2"
"2797431","2","6"
"2797431","3","1"
"2797433","2","17"
"2797434","2","4"
"2797440","2","2"
"2797442","2","1"
"2797444","2","1"
"2797446","2","2"
"2797447","2","2"
"2797450","2","4"
"2797453","3","1"
"2797454","2","3"
"2797454","3","4"
"2797456","2","5"
"2797457","2","134"
"2797457","3","1"
"2797460","2","1"
"2797462","2","5"
"2797467","2","2"
"2797469","3","6"
"2797472","2","1"
"2797476","2","390"
"2797476","3","10"
"2797478","2","1"
"2797485","2","1"
"2797488","3","3"
"2797489","2","1"
"2797492","2","4"
"2797493","2","4"
"2797510","3","1"
"2797517","2","2"
"2815435","2","2"
"2815436","2","1"
"2815438","3","1"
"2815445","2","7"
"2815454","2","4"
"2815454","3","1"
"2815460","2","1"
"2815463","2","3"
"2815465","2","2"
"2815466","2","1"
"2815467","2","3"
"2815469","2","1"
"2815469","3","4"
"2815474","3","2"
"2815479","2","1"
"2815488","2","1"
"2815491","3","1"
"2815493","2","2"
"2815494","2","2"
"2815494","3","2"
"2815496","2","5"
"2815496","3","2"
"2815502","2","3"
"2815505","2","2"
"2815507","2","8"
"2815507","3","2"
"2815508","2","5"
"2815510","2","1"
"2815510","3","1"
"2815512","3","2"
"2815518","2","1"
"2815523","2","1"
"2815523","3","1"
"2815527","2","1"
"2815528","2","2"
"2815535","2","2"
"2815536","2","3"
"2815542","2","1"
"2815543","2","1"
"2815545","2","8"
"2815545","3","3"
"2815546","2","1"
"2815547","2","3"
"2815548","2","3"
"2815548","3","1"
"2815551","2","7"
"2815551","3","1"
"2815558","2","1"
"2815558","3","4"
"2815560","3","1"
"2815564","2","3"
"2815574","2","3"
"2815574","3","1"
"2815576","2","3"
"2815577","2","2"
"2815580","2","1"
"2815580","3","1"
"2815584","3","1"
"2815590","2","5"
"2815591","2","1"
"2815593","2","1"
"2815599","2","1"
"2815599","3","1"
"2815602","2","22"
"2815602","3","3"
"2815604","2","2"
"2815604","3","1"
"2815608","2","1"
"2815613","2","4"
"2815623","2","1"
"2815625","3","2"
"2815629","2","2"
"2815639","2","1"
"2815640","2","3"
"2815643","2","1"
"2815657","2","10"
"2815657","3","2"
"2815670","2","1"
"2815673","2","8"
"2815674","3","2"
"2815675","2","1"
"2815677","2","1"
"2815679","2","7"
"2815685","2","1"
"2815692","2","3"
"2815692","3","2"
"2815700","2","3"
"2815706","2","1"
"2815713","2","2"
"2815713","3","1"
"2815720","2","1"
"2815721","2","9"
"2815721","3","13"
"2815729","2","1"
"2815730","3","4"
"2815734","2","1"
"2815735","2","1"
"2815738","2","37"
"2815738","3","5"
"2815748","2","1"
"2815751","2","23"
"2815751","3","1"
"2815752","3","1"
"2815758","2","2"
"2815758","3","3"
"2815760","2","4"
"2815760","3","1"
"2815762","2","1"
"2815762","3","1"
"2815771","2","10"
"2815771","3","1"
"2815772","2","6"
"2815772","3","8"
"2815775","2","1"
"2815780","2","18"
"2815780","3","5"
"2815781","2","1"
"2815781","3","1"
"2815783","2","5"
"2815788","2","1"
"2815790","2","1"
"2815790","3","1"
"2815804","2","4"
"2815806","2","5"
"2815806","3","4"
"2815812","2","1"
"2815820","2","4"
"2815820","3","5"
"2815821","2","1"
"2815825","2","1"
"2815827","2","1"
"2815827","3","1"
"2815828","2","14"
"2815828","3","1"
"2815829","2","2"
"2815829","3","1"
"2815833","2","2"
"2815838","2","1"
"2815842","2","1"
"2815849","2","2"
"2815849","3","3"
"2815851","3","2"
"2815858","2","1"
"2815860","2","2"
"2815863","2","4"
"2815865","2","1"
"2815865","3","2"
"2815877","2","1"
"2815879","3","1"
"2815880","2","2"
"2815880","3","4"
"2815882","2","2"
"2815884","2","22"
"2815885","2","2"
"2815899","2","4"
"2815899","3","4"
"2815904","2","3"
"2815916","2","1"
"2815917","2","3"
"2815926","3","1"
"2815930","2","3"
"2815930","3","2"
"2815931","2","7"
"2815931","3","2"
"2815936","2","3"
"2815936","3","3"
"2815937","2","2"
"2815939","2","1"
"2815945","2","7"
"2815945","3","2"
"2815950","2","1"
"2815950","3","1"
"2815956","2","2"
"2815959","2","3"
"2815959","3","1"
"2815964","2","1"
"2815969","2","1"
"2815970","2","3"
"2815970","3","1"
"2815972","2","2"
"2815973","2","1"
"2815978","2","1"
"2815980","2","2"
"2815992","3","1"
"2815994","3","6"
"2816000","2","1"
"2816003","2","5"
"2816003","3","3"
"2816004","2","1"
"2816005","2","1"
"2816013","2","3"
"2816014","2","6"
"2816015","2","1"
"2816021","2","13"
"2816022","2","1"
"2816025","2","1"
"2816029","2","1"
"2816030","2","18"
"2816030","3","1"
"2816035","2","2"
"2816035","3","1"
"2816040","2","1"
"2816056","2","3"
"2816057","2","1"
"2816064","2","1"
"2816065","2","17"
"2816065","3","1"
"2816070","2","2"
"2816071","2","6"
"2816071","3","1"
"2816075","2","7"
"2816080","2","4"
"2816080","3","1"
"2816084","3","5"
"2816092","2","4"
"2816093","2","1"
"2816097","3","1"
"2816102","3","1"
"2816109","2","1"
"2816110","2","4"
"2816112","2","1"
"2816118","2","3"
"2816120","3","1"
"2816121","2","2"
"2816122","2","4"
"2816122","3","1"
"2816129","2","6"
"2816129","3","2"
"2816132","2","1"
"2816132","3","1"
"2816137","2","2"
"2816138","2","6"
"2816140","3","4"
"2816144","2","1"
"2816147","2","3"
"2816149","2","6"
"2816150","2","3"
"2816156","2","23"
"2816156","3","3"
"2816158","2","5"
"2816158","3","4"
"2816165","2","1"
"2816165","3","1"
"2816188","2","1"
"2816190","2","3"
"2816191","2","1"
"2816195","2","2"
"2816195","3","1"
"2816198","2","10"
"2816198","3","5"
"2816199","2","5"
"2816205","2","10"
"2816206","2","5"
"2816207","2","3"
"2816207","3","4"
"2816215","2","1"
"2816218","2","2"
"2816219","2","2"
"2816219","3","7"
"2816220","2","2"
"2816221","3","1"
"2816225","2","27"
"2816225","3","1"
"2816226","2","4"
"2816226","3","14"
"2816227","2","6"
"2816227","3","6"
"2816229","2","7"
"2816229","3","4"
"2816230","3","1"
"2816234","2","2"
"2816234","3","2"
"2816236","2","1"
"2816237","2","1"
"2816237","3","6"
"2816242","2","1"
"2816243","2","1"
"2816249","2","3"
"2816249","3","4"
"2816257","2","1"
"2816261","2","2"
"2816263","2","2"
"2816266","2","4"
"2816268","2","1"
"2816268","3","1"
"2816272","2","3"
"2816272","3","1"
"2816273","2","1"
"2816275","2","2"
"2816275","3","2"
"2816279","2","7"
"2816282","2","1"
"3027152","2","1"
"3027164","2","3"
"3027175","2","1"
"3027181","3","2"
"3027185","3","2"
"3027187","2","14"
"3027188","2","20"
"3027191","2","1"
"3027191","3","2"
"3027196","2","1"
"3027196","3","2"
"3027198","2","1"
"3027200","3","1"
"3027202","2","1"
"3027205","2","1"
"3027206","3","2"
"3027207","2","4"
"3027209","2","1"
"3027209","3","1"
"3027215","2","4"
"3027217","2","1"
"3027221","2","2"
"3027233","2","1"
"3027234","2","3"
"3027243","2","4"
