QuestionId,AnswerId,VoteTypeId,n,Post Link
"974583","2054967","2","4","974583"
"974583","2054967","3","1","974583"
"974583","2054977","","1","974583"
"974583","2054985","2","3","974583"
"974589","974609","2","1","974589"
"974589","974618","2","7","974589"
"974589","974623","","1","974589"
"974589","974634","","1","974589"
"974589","974644","2","1","974589"
"974589","974658","2","1","974589"
"974589","974705","","1","974589"
"974599","974862","2","1","974599"
"974599","975141","2","3","974599"
"974599","976959","2","6","974599"
"974599","1960004","","1","974599"
"974599","21052417","2","1","974599"
"974612","974647","2","2","974612"
"974612","974652","","1","974612"
"974612","6888164","2","1","974612"
"974614","974664","","1","974614"
"974645","975092","2","6","974645"
"974645","976826","2","3","974645"
"974649","974691","2","3","974649"
"974676","975018","2","1","974676"
"974678","974692","2","15","974678"
"974678","974868","2","6","974678"
"974678","12960608","","1","974678"
"974680","977152","2","1","974680"
"974680","977745","","1","974680"
"974680","1417817","2","13","974680"
"974680","1417817","3","1","974680"
"974680","1818949","2","12","974680"
"974680","2499818","2","1","974680"
"974680","3046234","2","6","974680"
"974680","9278454","2","2","974680"
"974680","11046967","2","1","974680"
"974738","974771","2","1","974738"
"974738","974873","","1","974738"
"974738","974993","2","2","974738"
"974738","19854276","","1","974738"
"974741","974809","2","1","974741"
"974741","975759","","1","974741"
"974741","976135","","1","974741"
"974741","977289","2","1","974741"
"974741","977311","2","35","974741"
"974741","977466","2","3","974741"
"974741","981185","2","3","974741"
"974741","2003565","2","6","974741"
"974741","2350655","","1","974741"
"974741","7782898","2","1","974741"
"975248","975504","2","2","975248"
"975248","976281","2","5","975248"
"975349","975362","2","6","975349"
"975349","975368","2","5","975349"
"975389","975418","2","2","975389"
"975389","976000","2","1","975389"
"975389","977980","2","1","975389"
"975392","975402","2","13","975392"
"975392","975555","2","1","975392"
"975392","977094","2","1","975392"
"975392","977130","2","2","975392"
"975392","1169094","","1","975392"
"975392","3739358","","1","975392"
"975508","975522","2","5","975508"
"975511","975526","2","2","975511"
"975511","975528","","1","975511"
"975727","975747","2","1","975727"
"975731","975846","2","1","975731"
"975731","975854","2","1","975731"
"975741","975796","2","2","975741"
"975741","977764","2","2","975741"
"975752","975830","2","2","975752"
"975752","975850","2","2","975752"
"975819","8086962","2","1","975819"
"975838","984271","3","2","975838"
"975838","1032622","3","2","975838"
"975838","1042836","2","1","975838"
"975838","1042836","3","1","975838"
"975838","1156708","","1","975838"
"975838","1163613","","1","975838"
"975838","2693656","2","2","975838"
"976118","976140","2","4","976118"
"976118","976142","","1","976118"
"976118","994796","","1","976118"
"976120","976172","","1","976120"
"976120","976229","2","1","976120"
"976120","977083","","1","976120"
"976124","976179","2","1","976124"
"976124","976190","2","4","976124"
"976124","976405","","1","976124"
"976127","976220","","1","976127"
"976127","979862","2","6","976127"
"976127","1004990","","1","976127"
"976189","976199","","1","976189"
"976203","976217","2","5","976203"
"976203","976238","2","10","976203"
"976203","976238","3","1","976203"
"976203","976265","2","3","976203"
"976203","976292","2","1","976203"
"976203","976660","2","2","976203"
"976203","976748","2","1","976203"
"976203","982810","2","3","976203"
"976203","1204073","2","1","976203"
"976203","9773234","2","2","976203"
"976423","976478","2","2","976423"
"976454","976459","2","13","976454"
"976454","7849976","2","3","976454"
"976454","15035435","","1","976454"
"976454","17642884","2","2","976454"
"976521","976775","2","2","976521"
"976521","976810","2","1","976521"
"976696","976725","2","4","976696"
"976696","976735","2","9","976696"
"976696","976770","","1","976696"
"976696","976774","2","2","976696"
"976701","976715","2","2","976701"
"976701","976721","","1","976701"
"976701","976723","","1","976701"
"976701","976724","2","1","976701"
"976701","976767","2","5","976701"
"976749","976779","2","1","976749"
"976749","976781","2","3","976749"
"976749","976783","2","2","976749"
"976749","976817","","1","976749"
"976749","976836","","1","976749"
"976834","976843","2","4","976834"
"976834","976845","2","8","976834"
"976834","976858","2","2","976834"
"976907","2103792","2","1","976907"
"976907","2133865","2","1","976907"
"976907","2238365","3","1","976907"
"977003","977683","","1","977003"
"977007","977977","2","4","977007"
"977144","978105","2","6","977144"
"977144","1465604","2","1","977144"
"977354","977376","2","10","977354"
"977354","977508","2","5","977354"
"977354","1023575","2","1","977354"
"977355","977420","2","1","977355"
"977355","977428","","1","977355"
"977652","977717","2","1","977652"
"977652","977821","2","10","977652"
"977652","981511","2","4","977652"
"977652","985244","2","3","977652"
"977653","980028","2","10","977653"
"977682","1009054","2","1","977682"
"977684","977697","2","16","977684"
"977684","977707","2","5","977684"
"977684","19661867","2","1","977684"
"977685","977744","2","5","977685"
"977685","977748","2","2","977685"
"977685","978905","2","1","977685"
"977686","977787","2","1","977686"
"977862","1064230","2","2","977862"
"977862","2209262","2","18","977862"
"977862","22307775","","1","977862"
"978091","978174","2","2","978091"
"978091","978228","2","1","978091"
"978091","978327","","1","978091"
"978091","3841219","2","1","978091"
"978091","4347645","2","1","978091"
"978091","7565324","2","1","978091"
"978093","978120","2","2","978093"
"978093","978120","3","1","978093"
"978093","978123","2","15","978093"
"978093","978129","2","1","978093"
"978093","978137","","1","978093"
"978093","978138","","1","978093"
"978093","978141","","1","978093"
"978096","979218","2","2","978096"
"978146","978170","2","3","978146"
"978147","978207","2","1","978147"
"978147","978207","3","2","978147"
"978147","978232","2","2","978147"
"978147","978232","3","1","978147"
"978147","991802","2","17","978147"
"978147","18341379","","1","978147"
"978216","978303","","1","978216"
"978217","978236","2","4","978217"
"978281","978308","2","5","978281"
"978281","978367","2","3","978281"
"978281","978517","2","31","978281"
"978281","1395377","2","25","978281"
"978281","6047708","2","9","978281"
"978350","978386","2","1","978350"
"978350","978386","3","1","978350"
"978350","978387","2","3","978350"
"978410","982424","","1","978410"
"978410","982690","2","1","978410"
"978410","983011","","1","978410"
"978410","984498","","1","978410"
"978752","978760","","1","978752"
"978752","978769","","1","978752"
"978759","978763","2","48","978759"
"978759","978771","2","1","978759"
"978759","978802","2","9","978759"
"978759","978802","3","1","978759"
"978759","978805","2","1","978759"
"978759","978806","2","5","978759"
"978759","978811","2","15","978759"
"978759","4106765","","1","978759"
"978759","6111120","2","3","978759"
"978759","20930494","","1","978759"
"978776","978791","2","13","978776"
"978777","978794","2","4","978777"
"978777","1165347","2","18","978777"
"978777","23555326","3","1","978777"
"978956","978962","2","3","978956"
"978956","1406840","","1","978956"
"978959","978975","2","21","978959"
"978959","978976","2","1","978959"
"978959","978980","","1","978959"
"978959","978988","","1","978959"
"978959","978996","","1","978959"
"978959","979003","","1","978959"
"978959","979010","","1","978959"
"978959","979265","3","1","978959"
"978959","979307","","1","978959"
"978959","21161131","","1","978959"
"978984","979020","2","6","978984"
"978984","979020","3","1","978984"
"978984","979038","2","15","978984"
"978984","2037638","2","2","978984"
"978984","7303115","2","2","978984"
"978984","15874067","","1","978984"
"979059","979111","","1","979059"
"979059","979135","","1","979059"
"979059","979273","2","2","979059"
"979061","979075","","1","979061"
"979309","981721","2","4","979309"
"979309","3259587","2","15","979309"
"979309","5723822","2","1","979309"
"979309","12398969","3","3","979309"
"979309","19106727","2","2","979309"
"979317","979943","2","24","979317"
"979317","1237953","2","1","979317"
"979774","979889","2","2","979774"
"979774","1203669","","1","979774"
"980007","980158","2","3","980007"
"980007","988739","2","3","980007"
"980007","1041418","2","1","980007"
"980010","980023","","1","980010"
"980010","980027","2","2","980010"
"980010","980037","2","2","980010"
"980010","980046","","1","980010"
"980010","980879","2","7","980010"
"980010","1328650","","1","980010"
"980010","3960174","2","1","980010"
"980010","4646911","2","1","980010"
"980010","6206426","2","3","980010"
"980010","7413641","2","1","980010"
"980055","2548221","","1","980055"
"980056","980066","2","4","980056"
"980056","980084","2","1","980056"
"980056","980088","2","1","980056"
"980056","980196","2","1","980056"
"980058","980098","2","3","980058"
"980058","980157","","1","980058"
"980058","980619","2","1","980058"
"980058","980671","2","1","980058"
"980058","1029109","","1","980058"
"980058","1038408","2","1","980058"
"980058","3897453","2","1","980058"
"980723","982088","2","3","980723"
"980723","983028","","1","980723"
"980761","980782","2","2","980761"
"980761","1128714","2","3","980761"
"980762","980831","2","2","980762"
"980762","980858","2","2","980762"
"980762","980954","2","1","980762"
"980766","980772","2","8","980766"
"980766","980790","2","3","980766"
"980766","980792","2","9","980766"
"980766","980792","3","1","980766"
"980766","980892","","1","980766"
"980766","980906","","1","980766"
"980766","981199","2","13","980766"
"980766","9407036","2","2","980766"
"980766","18249251","2","1","980766"
"980766","18249251","3","1","980766"
"980766","24969525","2","3","980766"
"981071","982297","2","1","981071"
"981071","1082006","","1","981071"
"981073","981085","2","8","981073"
"981073","981130","2","33","981073"
"981073","981134","2","2","981073"
"981073","981141","2","2","981073"
"981159","981195","2","5","981159"
"981159","2716337","2","4","981159"
"981161","16232773","2","1","981161"
"981162","981172","2","26","981162"
"981162","981172","3","1","981162"
"981162","984404","2","2","981162"
"981162","984404","3","1","981162"
"981162","1494119","","1","981162"
"981162","1494214","","1","981162"
"981162","18020800","","1","981162"
"981162","23775045","2","1","981162"
"981162","23999993","3","1","981162"
"981298","981325","2","32","981298"
"981298","981325","3","1","981298"
"981298","981328","2","1","981298"
"981298","981332","2","12","981298"
"981298","981336","2","7","981298"
"981298","981350","2","2","981298"
"981298","981365","2","1","981298"
"981298","981395","2","5","981298"
"981298","981437","2","1","981298"
"981298","981437","3","1","981298"
"981298","981481","2","1","981298"
"981298","981489","2","1","981298"
"981298","981550","","1","981298"
"981298","981579","2","1","981298"
"981298","981845","2","2","981298"
"981298","981845","3","1","981298"
"981298","981927","","1","981298"
"981300","1137899","","1","981300"
"981300","1389392","","1","981300"
"981300","5317108","","1","981300"
"981301","981340","2","2","981301"
"981301","981340","3","1","981301"
"981301","981352","2","2","981301"
"981301","981352","3","1","981301"
"981301","981369","2","1","981301"
"981560","986439","2","3","981560"
"981840","981860","","1","981840"
"981840","981878","","1","981840"
"981840","1402179","2","2","981840"
"981847","984043","2","1","981847"
"981847","993145","","1","981847"
"981920","982422","","1","981920"
"981920","982525","","1","981920"
"981920","983172","","1","981920"
"981920","992618","","1","981920"
"981920","1016288","","1","981920"
"981920","1024299","","1","981920"
"981920","1052777","","1","981920"
"981920","1065460","2","3","981920"
"982127","982219","","1","982127"
"982127","982300","","1","982127"
"982127","982306","2","18","982127"
"982127","982331","2","1","982127"
"982129","982166","2","2","982129"
"982129","982179","2","14","982129"
"982267","982303","2","12","982267"
"982564","982722","2","1","982564"
"982566","982585","2","5","982566"
"982566","982611","2","1","982566"
"982568","982576","2","1","982568"
"982568","982587","2","41","982568"
"982568","982587","3","1","982568"
"982568","982598","2","2","982568"
"982568","982609","","1","982568"
"982568","982730","","1","982568"
"982568","983020","2","4","982568"
"982568","1115215","2","3","982568"
"982568","1116754","2","20","982568"
"982568","1135167","","1","982568"
"982568","1154786","2","5","982568"
"982568","1166916","2","1","982568"
"982568","1316313","2","406","982568"
"982568","1316313","3","1","982568"
"982568","2490475","2","1","982568"
"982568","4335714","2","19","982568"
"982568","10024782","2","16","982568"
"982713","982803","2","4","982713"
"982713","982809","","1","982713"
"982713","982900","","1","982713"
"982715","983408","2","1","982715"
"982850","984629","","1","982850"
"982853","983667","2","1","982853"
"983065","985263","2","1","983065"
"983065","987368","2","7","983065"
"983065","13944090","2","6","983065"
"983135","983465","2","3","983135"
"983333","983364","2","12","983333"
"983333","983364","3","1","983333"
"983333","983386","2","2","983333"
"983333","983617","","1","983333"
"983333","984010","2","3","983333"
"983333","984564","2","12","983333"
"983333","5342836","2","1","983333"
"983333","5342836","3","3","983333"
"983342","983365","2","1","983342"
"983342","985144","2","4","983342"
"983643","983691","3","1","983643"
"983643","983754","2","3","983643"
"983643","983769","2","6","983643"
"983643","983828","2","2","983643"
"983643","983871","2","2","983643"
"983643","988041","3","2","983643"
"983649","983697","2","1","983649"
"983778","983801","2","2","983778"
"983778","983801","3","1","983778"
"983778","985391","2","10","983778"
"983778","985391","3","1","983778"
"983778","4614916","2","2","983778"
"983778","5981701","2","1","983778"
"983778","11113902","2","4","983778"
"983780","1005375","2","4","983780"
"983795","983815","2","4","983795"
"983795","983821","","1","983795"
"984057","984081","2","1","984057"
"984057","984085","2","1","984057"
"984358","984423","2","1","984358"
"984358","985969","","1","984358"
"984358","985984","","1","984358"
"984805","986089","2","2","984805"
"984805","986745","2","1","984805"
"984805","988465","2","3","984805"
"985404","985429","2","7","985404"
"985404","985430","2","3","985404"
"985404","985434","","1","985404"
"985404","985492","2","2","985404"
"985405","985428","2","4","985405"
"985405","985459","2","1","985405"
"985406","995419","","1","985406"
"985406","14211391","","1","985406"
"985872","985883","2","2","985872"
"985872","1320529","2","1","985872"
"985872","6047184","2","3","985872"
"985876","985896","2","1","985876"
"985876","985896","3","1","985876"
"985876","985930","2","7","985876"
"985876","985931","2","1","985876"
"985876","985931","3","2","985876"
"985876","986574","2","2","985876"
"985876","986574","3","2","985876"
"985876","999259","2","9","985876"
"985876","1008637","2","2","985876"
"985876","6744233","2","1","985876"
"985880","1406743","2","5","985880"
"986169","987528","2","7","986169"
"986183","986276","2","37","986183"
"986183","986360","2","2","986183"
"986184","986198","2","2","986184"
"986184","986252","2","2","986184"
"986184","986279","2","2","986184"
"986184","986457","2","1","986184"
"986210","986238","2","1","986210"
"986210","986243","2","2","986210"
"986242","986272","2","1","986242"
"986242","986281","","1","986242"
"986242","986290","","1","986242"
"986242","986307","2","1","986242"
"986242","986320","","1","986242"
"986242","986476","2","2","986242"
"986437","986478","2","1","986437"
"986493","986672","2","8","986493"
"986497","987818","2","1","986497"
"986497","988866","2","2","986497"
"986497","989027","2","10","986497"
"986521","986552","2","6","986521"
"986521","986552","3","1","986521"
"986521","986566","2","1","986521"
"986521","1148529","2","8","986521"
"986589","986703","2","1","986589"
"986589","986735","3","1","986589"
"986589","986777","2","5","986589"
"986589","1025580","2","36","986589"
"986589","3570760","","1","986589"
"986592","986778","","1","986592"
"986592","986878","2","6","986592"
"986592","986878","3","1","986592"
"986594","986729","2","25","986594"
"986594","990440","2","1","986594"
"986594","990440","3","3","986594"
"986595","986632","2","3","986595"
"986595","988070","2","2","986595"
"986595","3838440","2","1","986595"
"986972","986991","2","5","986972"
"986972","986994","2","1","986972"
"986972","986999","2","1","986972"
"986972","987014","2","5","986972"
"986972","987017","2","1","986972"
"986972","987062","2","7","986972"
"986972","987085","2","1","986972"
"986974","987034","2","1","986974"
"986974","1136845","2","1","986974"
"986974","1292186","2","3","986974"
"986974","1292186","3","1","986974"
"987135","987161","2","3","987135"
"987135","987161","3","3","987135"
"987135","987354","2","18","987135"
"987135","987354","3","1","987135"
"987135","987399","2","6","987135"
"987135","988325","2","44","987135"
"987135","3888276","2","1","987135"
"987135","4951707","2","9","987135"
"987135","6659714","2","3","987135"
"987135","7238007","2","12","987135"
"987135","7238007","3","1","987135"
"987135","7585141","","1","987135"
"987135","10605625","2","1","987135"
"987135","11928377","2","2","987135"
"987135","12168428","2","1","987135"
"987135","12168428","3","1","987135"
"987135","13881337","2","3","987135"
"987135","13881337","3","1","987135"
"987135","14865785","2","5","987135"
"987135","16060741","","1","987135"
"987135","18577843","","1","987135"
"987135","18718357","","1","987135"
"987135","18860449","","1","987135"
"987135","19196358","","1","987135"
"987135","20869015","","1","987135"
"987136","987183","2","1","987136"
"987136","987558","","1","987136"
"987137","987145","2","2","987137"
"987137","987148","2","5","987137"
"987137","987187","2","3","987137"
"987137","987191","2","13","987137"
"987137","987750","2","1","987137"
"987137","988446","2","2","987137"
"987137","988551","2","1","987137"
"987141","987233","2","2","987141"
"987266","987626","2","1","987266"
"987267","988336","2","1","987267"
"987270","987301","2","4","987270"
"987270","987301","3","1","987270"
"987270","987694","2","11","987270"
"987270","987694","3","2","987270"
"987270","3108735","2","15","987270"
"987270","3108735","3","1","987270"
"987270","5540310","2","1","987270"
"987607","987633","2","14","987607"
"987607","987634","2","22","987607"
"987607","987634","3","2","987607"
"987607","987702","2","1","987607"
"987607","987714","","1","987607"
"987607","987719","2","1","987607"
"987607","987751","2","2","987607"
"987607","987752","2","5","987607"
"987607","1641043","2","6","987607"
"987607","1805053","","1","987607"
"987608","987659","2","1","987608"
"987610","987788","2","11","987610"
"987610","987836","","1","987610"
"987610","1467889","2","2","987610"
"987610","16739066","2","1","987610"
"987610","17579647","2","1","987610"
"987859","989650","2","6","987859"
"988363","988369","2","62","988363"
"988363","988369","3","2","988363"
"988363","988378","2","1","988363"
"988363","988395","2","3","988363"
"988363","988397","2","3","988363"
"988363","988417","2","2","988363"
"988363","988419","2","9","988363"
"988363","988479","2","1","988363"
"988363","988492","2","2","988363"
"988363","988499","2","3","988363"
"988363","988624","2","36","988363"
"988363","988694","2","1","988363"
"988363","988851","2","5","988363"
"988363","990283","2","1","988363"
"988363","990811","2","1","988363"
"988363","11533934","2","1","988363"
"988363","19512076","2","4","988363"
"988363","19623573","2","17","988363"
"988363","21716164","2","1","988363"
"988364","988375","2","3","988364"
"988364","988383","2","13","988364"
"988364","988390","2","1","988364"
"988364","988392","","1","988364"
"988364","988394","2","3","988364"
"988364","988432","","1","988364"
"988364","988436","2","3","988364"
"988364","996580","2","6","988364"
"988364","996753","2","1","988364"
"988364","20926025","2","1","988364"
"988367","1426372","2","1","988367"
"988426","988571","2","5","988426"
"988426","988578","2","3","988426"
"988426","988606","2","1","988426"
"988426","988668","","1","988426"
"988426","988718","2","4","988426"
"988426","988871","2","44","988426"
"988426","988871","3","1","988426"
"988426","1004273","2","1","988426"
"988426","1015523","","1","988426"
"988426","1017208","2","3","988426"
"988426","1092160","","1","988426"
"988426","1273837","2","2","988426"
"988440","988517","2","1","988440"
"988567","988601","2","1","988567"
"988567","988619","2","1","988567"
"988568","988625","2","9","988568"
"988572","988597","2","1","988572"
"988572","988639","2","2","988572"
"988663","988675","2","1","988663"
"988663","988700","2","4","988663"
"988663","988709","2","4","988663"
"988664","988672","2","7","988664"
"988664","988710","3","1","988664"
"988810","988838","2","3","988810"
"988810","989653","2","2","988810"
"988812","988840","2","1","988812"
"988812","988840","3","1","988812"
"988812","988841","","1","988812"
"988812","988861","2","16","988812"
"988812","988873","2","1","988812"
"988812","989131","","1","988812"
"988812","989209","2","18","988812"
"988812","989209","3","2","988812"
"988812","1579360","2","1","988812"
"988913","989038","","1","988913"
"988913","989049","","1","988913"
"988913","1945020","2","3","988913"
"988916","989051","2","1","988916"
"988916","989842","2","4","988916"
"988916","989842","3","1","988916"
"988916","989855","2","7","988916"
"988919","988933","2","10","988919"
"988919","989072","2","4","988919"
"988919","989150","2","2","988919"
"988919","995364","2","2","988919"
"988920","989473","2","6","988920"
"988920","18443743","","1","988920"
"989078","989119","2","11","989078"
"989078","989125","2","11","989078"
"989078","11658971","2","2","989078"
"989078","11659885","2","2","989078"
"989082","995040","3","2","989082"
"989082","1002301","2","18","989082"
"989082","12497910","2","2","989082"
"989252","989262","2","6","989252"
"989252","1013868","","1","989252"
"989252","1013878","","1","989252"
"989252","1213963","2","1","989252"
"989447","989544","2","1","989447"
"989447","989605","2","1","989447"
"989447","989761","","1","989447"
"989625","989642","","1","989625"
"989625","989644","","1","989625"
"989625","989645","2","10","989625"
"989625","990037","2","1","989625"
"989628","989632","2","1","989628"
"989628","989632","3","1","989628"
"989628","989635","2","9","989628"
"989629","990076","2","3","989629"
"989701","990417","2","1","989701"
"989701","1027813","2","7","989701"
"989702","989722","2","2","989702"
"989702","989786","2","3","989702"
"989702","989857","2","2","989702"
"989702","990199","2","20","989702"
"989702","1607362","2","2","989702"
"989702","2532178","2","2","989702"
"989771","989888","","1","989771"
"989778","989784","2","2","989778"
"989778","989784","3","2","989778"
"989778","989788","2","3","989778"
"989778","989800","2","12","989778"
"989778","989805","2","2","989778"
"989778","8270357","2","1","989778"
"989778","14132512","","1","989778"
"989778","18676525","","1","989778"
"989781","989791","","1","989781"
"989781","989797","2","1","989781"
"989781","989804","","1","989781"
"989781","989808","","1","989781"
"989781","989831","","1","989781"
"990325","990334","2","7","990325"
"990325","4835650","","1","990325"
"990331","990475","","1","990331"
"990331","991448","2","6","990331"
"990331","1006812","","1","990331"
"990333","990346","2","5","990333"
"990333","990351","2","2","990333"
"990333","990352","2","7","990333"
"990333","990353","2","11","990333"
"990333","990358","2","2","990333"
"990333","990390","2","2","990333"
"990333","990402","2","3","990333"
"990370","990398","2","1","990370"
"990370","990460","2","3","990370"
"990372","990380","2","4","990372"
"990643","990715","2","1","990643"
"990643","992294","2","1","990643"
"990952","990957","2","2","990952"
"990952","990957","3","1","990952"
"990952","990965","2","8","990952"
"990952","990965","3","4","990952"
"990952","990973","2","9","990952"
"990952","990979","2","3","990952"
"990952","990984","2","3","990952"
"990952","990988","2","2","990952"
"990952","990994","2","5","990952"
"990952","990994","3","3","990952"
"990952","991010","2","3","990952"
"990952","991032","2","1","990952"
"990952","991068","2","2","990952"
"990952","991084","2","3","990952"
"990952","991084","3","1","990952"
"991102","991128","2","2","991102"
"991102","991128","3","1","991102"
"991102","991131","2","4","991102"
"991102","992353","2","4","991102"
"991102","1074053","2","3","991102"
"991102","5129180","2","1","991102"
"991105","991111","2","1","991105"
"991105","1420698","2","1","991105"
"991107","991130","","1","991107"
"991107","991954","","1","991107"
"991257","991316","","1","991257"
"991257","996715","2","3","991257"
"991432","991437","2","4","991432"
"991432","991439","2","10","991432"
"991432","991442","2","3","991432"
"991434","991445","","1","991434"
"991434","991447","2","7","991434"
"991434","991459","2","10","991434"
"991434","991468","2","1","991434"
"991434","991474","2","1","991434"
"991434","991803","2","1","991434"
"991480","991603","","1","991480"
"991480","994299","","1","991480"
"991480","996362","","1","991480"
"991480","1493371","","1","991480"
"991480","5611871","2","1","991480"
"992180","992188","2","15","992180"
"992183","992291","2","14","992183"
"992185","992207","2","2","992185"
"992185","992252","2","2","992185"
"992185","992261","2","1","992185"
"992187","992193","2","11","992187"
"992187","992193","3","1","992187"
"992187","992195","2","2","992187"
"992187","6780462","2","26","992187"
"992239","992244","2","3","992239"
"992239","992245","2","1","992239"
"992239","992249","2","1","992239"
"992239","992268","2","2","992239"
"992239","1024490","2","1","992239"
"992241","992251","","1","992241"
"992241","992289","2","7","992241"
"992241","1135728","3","1","992241"
"992241","1328149","2","2","992241"
"992241","5323470","","1","992241"
"992241","7469352","","1","992241"
"992241","23572993","","1","992241"
"992241","25349147","2","1","992241"
"992369","992373","","1","992369"
"992456","992493","2","3","992456"
"992456","10442213","","1","992456"
"992461","994506","2","3","992461"
"992565","992572","2","1","992565"
"992565","992718","2","1","992565"
"992565","992743","2","1","992565"
"992565","992873","","1","992565"
"992567","992587","","1","992567"
"992567","992598","2","1","992567"
"992660","994087","","1","992660"
"992717","992738","","1","992717"
"992717","992780","2","1","992717"
"992719","992720","2","7","992719"
"992719","992725","","1","992719"
"992719","992739","2","1","992719"
"992737","992750","2","2","992737"
"992737","992756","2","1","992737"
"992737","992768","2","1","992737"
"992737","992864","2","4","992737"
"992737","992886","2","1","992737"
"992737","994259","2","1","992737"
"992737","994734","2","1","992737"
"992737","1169300","2","2","992737"
"992737","1639695","2","1","992737"
"992770","992798","","1","992770"
"992770","992808","2","3","992770"
"992770","993460","2","1","992770"
"992770","6093286","","1","992770"
"992803","992813","2","3","992803"
"992803","992819","2","1","992803"
"992803","992842","2","2","992803"
"992803","992947","2","1","992803"
"992803","993235","2","1","992803"
"992911","1010266","2","8","992911"
"992911","11435800","2","2","992911"
"992915","994575","2","1","992915"
"992915","1007559","2","7","992915"
"993124","993126","2","10","993124"
"993124","993126","3","9","993124"
"993124","993127","2","3","993124"
"993124","993779","2","34","993124"
"993124","993779","3","1","993124"
"993124","993894","2","7","993124"
"993124","994179","2","4","993124"
"993124","994179","3","1","993124"
"993195","1040451","","1","993195"
"993195","1040511","","1","993195"
"993195","6930411","","1","993195"
"993266","993518","2","1","993266"
"993266","994723","2","2","993266"
"993409","993421","2","16","993409"
"993409","21397707","","1","993409"
"993534","993570","2","1","993534"
"993534","993570","3","1","993534"
"993534","993638","2","1","993534"
"993534","993642","2","7","993534"
"993534","2658564","2","2","993534"
"993534","2658564","3","2","993534"
"993534","2661310","2","4","993534"
"993534","2662354","2","6","993534"
"993534","4081682","2","1","993534"
"993922","993930","2","1","993922"
"993922","994026","2","1","993922"
"994082","994089","2","7","994082"
"994082","994106","2","2","994082"
"994082","994110","2","1","994082"
"994082","994114","2","2","994082"
"994082","994115","2","2","994082"
"994082","994351","","1","994082"
"994082","994365","","1","994082"
"994082","994389","","1","994082"
"994253","994257","2","3","994253"
"994253","994262","2","9","994253"
"994253","994280","2","6","994253"
"994254","994267","2","1","994254"
"994254","994268","2","1","994254"
"994278","994311","2","5","994278"
"994317","994324","","1","994317"
"994317","994332","2","5","994317"
"994317","994334","","1","994317"
"994317","994344","2","2","994317"
"994385","994400","","1","994385"
"994385","994402","","1","994385"
"994501","994505","2","1","994501"
"994501","994517","","1","994501"
"994501","994615","","1","994501"
"994542","994551","2","2","994542"
"994542","994646","","1","994542"
"994543","994550","2","3","994543"
"994543","994552","","1","994543"
"994543","994554","2","2","994543"
"994543","994562","2","1","994543"
"994543","994564","","1","994543"
"994543","994633","","1","994543"
"994543","994668","","1","994543"
"994819","994829","2","1","994819"
"994819","994829","3","1","994819"
"994819","994837","2","5","994819"
"994819","995025","2","3","994819"
"994819","1110928","2","4","994819"
"994833","1172793","2","1","994833"
"994833","10420022","2","2","994833"
"994944","1823285","2","2","994944"
"994944","4805679","2","1","994944"
"994944","4805679","3","1","994944"
"994946","994979","2","1","994946"
"994995","995017","2","4","994995"
"994995","995215","2","1","994995"
"995385","995395","","1","995385"
"995385","997356","2","1","995385"
"995658","997961","2","1","995658"
"995658","997978","2","2","995658"
"995658","1003978","","1","995658"
"995682","995708","2","1","995682"
"995683","995718","2","2","995683"
"995683","995726","2","7","995683"
"995683","996119","","1","995683"
"995683","996167","","1","995683"
"995762","995769","","1","995762"
"995762","995858","","1","995762"
"995762","995968","2","2","995762"
"995762","1006583","","1","995762"
"995763","995810","2","1","995763"
"995763","995845","2","1","995763"
"995764","998027","","1","995764"
"995766","995773","2","8","995766"
"995766","995793","2","3","995766"
"995766","2658857","2","19","995766"
"995881","995904","2","1","995881"
"995881","995913","","1","995881"
"995881","995943","2","6","995881"
"995881","995960","2","1","995881"
"995881","1147928","2","1","995881"
"995881","1656511","2","1","995881"
"995883","996746","2","2","995883"
"995883","1002117","2","1","995883"
"995883","11746656","","1","995883"
"995944","996415","2","64","995944"
"995944","996415","3","3","995944"
"995944","1029524","2","10","995944"
"995944","1678190","2","36","995944"
"995944","4647637","2","15","995944"
"995944","5378602","2","5","995944"
"995944","7679144","","1","995944"
"995944","14031508","","1","995944"
"995985","996001","","1","995985"
"995985","996021","2","1","995985"
"996103","996130","2","2","996103"
"996103","996956","2","1","996103"
"996103","997351","2","3","996103"
"996103","1081028","","1","996103"
"996103","2214022","","1","996103"
"996103","5924650","2","3","996103"
"996103","8343607","2","1","996103"
"996475","997123","2","1","996475"
"996475","997813","2","1","996475"
"996475","1657409","2","4","996475"
"996737","996762","2","1","996737"
"996739","996764","2","7","996739"
"996739","996771","2","8","996739"
"996739","996771","3","2","996739"
"996739","996781","2","1","996739"
"996739","996782","2","7","996739"
"996739","996783","3","2","996739"
"996739","996792","2","13","996739"
"996739","996807","2","1","996739"
"996739","996927","2","1","996739"
"996739","997080","2","1","996739"
"997149","997235","2","2","997149"
"997149","997249","","1","997149"
"997149","997629","","1","997149"
"997322","997329","2","26","997322"
"997322","997329","3","1","997322"
"997322","997334","2","1","997322"
"997322","997337","2","1","997322"
"997322","997361","","1","997322"
"997322","997396","2","12","997322"
"997322","997427","2","6","997322"
"997322","997463","2","5","997322"
"997322","997578","","1","997322"
"997322","997613","2","2","997322"
"997322","997707","2","4","997322"
"997322","997720","2","1","997322"
"997322","997917","2","2","997322"
"997322","997984","2","2","997322"
