PostTypeId,OwnerUserId,User Link,n
"1","3286139","3286139","1"
"1","3286142","3286142","2"
"1","3286147","3286147","2"
"2","3286149","3286149","1"
"1","3286150","3286150","1"
"1","3286153","3286153","1"
"1","3286156","3286156","1"
"2","3286163","3286163","72"
"1","3286164","3286164","1"
"1","3286165","3286165","2"
"2","3286167","3286167","1"
"1","3286168","3286168","1"
"1","3286170","3286170","1"
"1","3286172","3286172","1"
"2","3286173","3286173","1"
"1","3286176","3286176","4"
"2","3286180","3286180","1"
"1","3286183","3286183","1"
"2","3286188","3286188","1"
"1","3286190","3286190","1"
"2","3286191","3286191","1"
"1","3286192","3286192","3"
"1","3286195","3286195","1"
"1","3286198","3286198","1"
"1","3286199","3286199","1"
"2","3286201","3286201","1"
"1","3286202","3286202","1"
"2","3286215","3286215","1"
"1","3286221","3286221","3"
"1","3286222","3286222","1"
"1","3286226","3286226","1"
"1","3286228","3286228","1"
"2","3286228","3286228","1"
"1","3286234","3286234","5"
"2","3286234","3286234","2"
"1","3286241","3286241","1"
"1","3286247","3286247","2"
"2","3286247","3286247","1"
"2","3286248","3286248","1"
"1","3286250","3286250","1"
"2","3286250","3286250","1"
"1","3286256","3286256","6"
"1","3286257","3286257","2"
"2","3286261","3286261","32"
"1","3286263","3286263","1"
"1","3286265","3286265","1"
"1","3286270","3286270","1"
"1","3286272","3286272","1"
"1","3286277","3286277","1"
"1","3286280","3286280","1"
"1","3286285","3286285","1"
"1","3286287","3286287","7"
"1","3286292","3286292","1"
"2","3286293","3286293","1"
"1","3286295","3286295","1"
"1","3286297","3286297","1"
"2","3286302","3286302","1"
"1","3286303","3286303","2"
"2","3286306","3286306","1"
"1","3286307","3286307","2"
"2","3286308","3286308","1"
"1","3286309","3286309","2"
"2","3286309","3286309","1"
"2","3286313","3286313","1"
"1","3286319","3286319","1"
"2","3286324","3286324","1"
"1","3286325","3286325","1"
"1","3286330","3286330","7"
"2","3286334","3286334","1"
"2","3286335","3286335","1"
"1","3286336","3286336","1"
"1","3286337","3286337","5"
"1","3286338","3286338","1"
"2","3286338","3286338","1"
"2","3286342","3286342","2"
"2","3286344","3286344","1"
"1","3286349","3286349","1"
"1","3286350","3286350","6"
"1","3286353","3286353","2"
"2","3286355","3286355","1"
"1","3286358","3286358","3"
"2","3286359","3286359","2"
"2","3286360","3286360","1"
"2","3286367","3286367","1"
"2","3286368","3286368","1"
"1","3379976","3379976","1"
"1","3379980","3379980","2"
"1","3379981","3379981","1"
"2","3379983","3379983","3"
"1","3379984","3379984","1"
"1","3379987","3379987","3"
"1","3379994","3379994","2"
"1","3379995","3379995","1"
"1","3379996","3379996","2"
"1","3379998","3379998","1"
"2","3379999","3379999","1"
"2","3380002","3380002","1"
"1","3380003","3380003","2"
"1","3380005","3380005","1"
"2","3380005","3380005","3"
"1","3380011","3380011","9"
"1","3380012","3380012","3"
"2","3380012","3380012","1"
"1","3380014","3380014","1"
"1","3380015","3380015","3"
"1","3380016","3380016","2"
"2","3380020","3380020","1"
"1","3380021","3380021","1"
"1","3380023","3380023","19"
"2","3380024","3380024","1"
"1","3380025","3380025","17"
"1","3380030","3380030","2"
"2","3380031","3380031","1"
"1","3380032","3380032","1"
"1","3380034","3380034","9"
"2","3380034","3380034","3"
"1","3380035","3380035","2"
"2","3380035","3380035","2"
"1","3380036","3380036","3"
"1","3380038","3380038","6"
"2","3380046","3380046","1"
"1","3380047","3380047","2"
"1","3380049","3380049","8"
"1","3380053","3380053","1"
"1","3380056","3380056","2"
"2","3380056","3380056","1"
"1","3380060","3380060","1"
"2","3380060","3380060","1"
"1","3380061","3380061","2"
"2","3380064","3380064","1"
"1","3380068","3380068","2"
"1","3380069","3380069","3"
"1","3380070","3380070","1"
"1","3380071","3380071","1"
"1","3380074","3380074","1"
"1","3380075","3380075","2"
"1","3380077","3380077","1"
"1","3380079","3380079","3"
"1","3380088","3380088","3"
"1","3380092","3380092","1"
"1","3380093","3380093","1"
"1","3380094","3380094","4"
"2","3380094","3380094","2"
"1","3380095","3380095","2"
"1","3380096","3380096","1"
"1","3380098","3380098","2"
"1","3380099","3380099","1"
"1","3380100","3380100","3"
"1","3380102","3380102","1"
"1","3380103","3380103","1"
"1","3380106","3380106","1"
"1","3380108","3380108","1"
"1","3380109","3380109","1"
"1","3380113","3380113","1"
"1","3380115","3380115","1"
"1","3380116","3380116","1"
"1","3380119","3380119","1"
"1","3380120","3380120","2"
"1","3380123","3380123","27"
"2","3380123","3380123","1"
"1","3380129","3380129","2"
"2","3380129","3380129","1"
"1","3380131","3380131","1"
"2","3380131","3380131","1"
"1","3380137","3380137","3"
"2","3380137","3380137","14"
"1","3380140","3380140","2"
"1","3380143","3380143","1"
"1","3380144","3380144","1"
"1","3380145","3380145","1"
"1","3380148","3380148","15"
"2","3380148","3380148","1"
"1","3380149","3380149","1"
"1","3380152","3380152","1"
"1","3380153","3380153","1"
"1","3380154","3380154","1"
"1","3380156","3380156","1"
"1","3380157","3380157","1"
"2","3380157","3380157","2"
"1","3380160","3380160","1"
"2","3380160","3380160","1"
"1","3380161","3380161","1"
"1","3380162","3380162","1"
"1","3380163","3380163","1"
"1","3380165","3380165","1"
"1","3380166","3380166","1"
"1","3380170","3380170","1"
"1","3380172","3380172","12"
"2","3380172","3380172","4"
"2","3380177","3380177","1"
"2","3380189","3380189","1"
"1","3380190","3380190","1"
"1","3380193","3380193","1"
"1","3380194","3380194","1"
"1","3380195","3380195","1"
"1","3380200","3380200","1"
"2","3380200","3380200","1"
"2","3380203","3380203","1"
"1","3380205","3380205","3"
"1","3380206","3380206","1"
"1","3380207","3380207","1"
"1","3380208","3380208","1"
"2","3380209","3380209","4"
"1","3380210","3380210","1"
"1","3380211","3380211","1"
"1","3380214","3380214","1"
"2","3380217","3380217","1"
"1","3380232","3380232","1"
"1","3380233","3380233","11"
"2","3380233","3380233","7"
"1","3380235","3380235","1"
"1","3380236","3380236","2"
"1","3380238","3380238","2"
"1","3380240","3380240","1"
"1","3380243","3380243","3"
"2","3380243","3380243","1"
"1","3380246","3380246","1"
"1","3380247","3380247","1"
"1","3380250","3380250","1"
"1","3380251","3380251","1"
"1","3380255","3380255","3"
"1","3380256","3380256","1"
"1","3380258","3380258","1"
"1","3380261","3380261","1"
"2","3380264","3380264","3"
"1","3380265","3380265","1"
"1","3380268","3380268","2"
"1","3380270","3380270","1"
"2","3380271","3380271","1"
"2","3380272","3380272","1"
"1","3380276","3380276","1"
"1","3380277","3380277","1"
"1","3380278","3380278","1"
"1","3380279","3380279","4"
"1","3380281","3380281","4"
"1","3380283","3380283","2"
"1","3380284","3380284","1"
"1","3380285","3380285","6"
"2","3380285","3380285","2"
"1","3380288","3380288","1"
"2","3380288","3380288","4"
"1","3380291","3380291","3"
"2","3380291","3380291","2"
"2","3380294","3380294","1"
"1","3380297","3380297","1"
"1","3380298","3380298","1"
"1","3380299","3380299","1"
"1","3380303","3380303","1"
"1","3380307","3380307","1"
"2","3380308","3380308","1"
"1","3380312","3380312","13"
"2","3380312","3380312","1"
"1","3380319","3380319","1"
"1","3380321","3380321","8"
"2","3380321","3380321","1"
"1","3380324","3380324","1"
"1","3380327","3380327","2"
"1","3380328","3380328","1"
"1","3380329","3380329","1"
"2","3380334","3380334","1"
"1","3380336","3380336","1"
"1","3380337","3380337","1"
"1","3380339","3380339","1"
"2","3380339","3380339","5"
"1","3380340","3380340","1"
"1","3380341","3380341","1"
"1","3380342","3380342","2"
"2","3380343","3380343","3"
"2","3380346","3380346","2"
"1","3380348","3380348","3"
"1","3380352","3380352","7"
"2","3380354","3380354","1"
"1","3380355","3380355","1"
"1","3380357","3380357","6"
"2","3380360","3380360","7"
"1","3380361","3380361","3"
"1","3380363","3380363","2"
"1","3380364","3380364","1"
"2","3380370","3380370","1"
"1","3380371","3380371","1"
"1","3380372","3380372","1"
"1","3380374","3380374","2"
"1","3380387","3380387","11"
"1","3380392","3380392","11"
"2","3380392","3380392","1"
"1","3380398","3380398","1"
"2","3380400","3380400","1"
"1","3380403","3380403","1"
"2","3380403","3380403","1"
"1","3380404","3380404","2"
"2","3380405","3380405","17"
"1","3380407","3380407","1"
"2","3380410","3380410","1"
"1","3380412","3380412","1"
"2","3380412","3380412","4"
"1","3380413","3380413","1"
"1","3380414","3380414","2"
"2","3380417","3380417","10"
"1","3380421","3380421","1"
"1","3380423","3380423","10"
"1","3380424","3380424","1"
"1","3380425","3380425","1"
"1","3380431","3380431","1"
"1","3380432","3380432","1"
"1","3380436","3380436","4"
"2","3380436","3380436","2"
"1","3380437","3380437","1"
"1","3380438","3380438","1"
"1","3380439","3380439","1"
"2","3380439","3380439","9"
"1","3380442","3380442","1"
"1","3380443","3380443","1"
"1","3380444","3380444","1"
"1","3380446","3380446","1"
"1","3380449","3380449","1"
"2","3380451","3380451","1"
"2","3380453","3380453","1"
"1","3380456","3380456","3"
"1","3380460","3380460","1"
"1","3380461","3380461","2"
"1","3380463","3380463","1"
"1","3380464","3380464","5"
"2","3380465","3380465","7"
"1","3380467","3380467","4"
"1","3380469","3380469","1"
"1","3380473","3380473","1"
"1","3380474","3380474","3"
"1","3380475","3380475","2"
"1","3380476","3380476","2"
"1","3380477","3380477","1"
"1","3380479","3380479","1"
"1","3380480","3380480","1"
"1","3380485","3380485","2"
"2","3380490","3380490","1"
"1","3380492","3380492","1"
"2","3380493","3380493","1"
"1","3380494","3380494","2"
"2","3380494","3380494","1"
"1","3380495","3380495","4"
"1","3380496","3380496","2"
"1","3380497","3380497","1"
"2","3380497","3380497","8"
"1","3380499","3380499","3"
"1","3380504","3380504","1"
"1","3380507","3380507","1"
"1","3380508","3380508","1"
"1","3380512","3380512","7"
"2","3380512","3380512","2"
"1","3380516","3380516","2"
"1","3380517","3380517","10"
"2","3380522","3380522","14"
"1","3380529","3380529","1"
"2","3380530","3380530","5"
"1","3380533","3380533","1"
"1","3380537","3380537","1"
"1","3380538","3380538","1"
"2","3380538","3380538","1"
"1","3380543","3380543","3"
"1","3380547","3380547","1"
"1","3380549","3380549","2"
"1","3380552","3380552","1"
"1","3380553","3380553","1"
"1","3380554","3380554","2"
"1","3380556","3380556","1"
"1","3380557","3380557","4"
"1","3380560","3380560","3"
"2","3380560","3380560","1"
"1","3380561","3380561","1"
"1","3380564","3380564","2"
"2","3380564","3380564","6"
"1","3380565","3380565","1"
"1","3380567","3380567","1"
"2","3380573","3380573","1"
"1","3380575","3380575","1"
"2","3380577","3380577","1"
"1","3380584","3380584","3"
"1","3380585","3380585","4"
"2","3380585","3380585","1"
"1","3380586","3380586","1"
"2","3380586","3380586","1"
"1","3380588","3380588","1"
"1","3380590","3380590","1"
"1","3380596","3380596","3"
"2","3380596","3380596","14"
"2","3380603","3380603","55"
"1","3380604","3380604","3"
"2","3380604","3380604","2"
"1","3380605","3380605","3"
"1","3380606","3380606","1"
"1","3380607","3380607","1"
"2","3380608","3380608","1"
"1","3380611","3380611","5"
"1","3380618","3380618","1"
"1","3380620","3380620","1"
"1","3380621","3380621","3"
"2","3380623","3380623","2"
"1","3380625","3380625","1"
"1","3380630","3380630","1"
"2","3380635","3380635","1"
"1","3380636","3380636","1"
"1","3380641","3380641","3"
"2","3380643","3380643","2"
"1","3380646","3380646","1"
"2","3380646","3380646","1"
"1","3380647","3380647","1"
"2","3380649","3380649","1"
"1","3380650","3380650","1"
"1","3380655","3380655","1"
"1","3380657","3380657","1"
"1","3380658","3380658","1"
"1","3380659","3380659","1"
"1","3380660","3380660","1"
"1","3380662","3380662","1"
"1","3380664","3380664","1"
"1","3380666","3380666","2"
"1","3380669","3380669","1"
"1","3380671","3380671","1"
"2","3380671","3380671","1"
"1","3380672","3380672","1"
"2","3380672","3380672","17"
"1","3380681","3380681","1"
"2","3380684","3380684","2"
"1","3380686","3380686","2"
"2","3380686","3380686","1"
"1","3380689","3380689","1"
"1","3380690","3380690","1"
"1","3380692","3380692","1"
"1","3380693","3380693","1"
"2","3380694","3380694","1"
"2","3380696","3380696","1"
"2","3380699","3380699","2"
"1","3380700","3380700","1"
"1","3380706","3380706","1"
"1","3380707","3380707","1"
"1","3380708","3380708","1"
"1","3380709","3380709","1"
"1","3380710","3380710","1"
"2","3380710","3380710","2"
"1","3380711","3380711","1"
"1","3380712","3380712","1"
"1","3380714","3380714","1"
"1","3380715","3380715","1"
"1","3380717","3380717","4"
"1","3380720","3380720","1"
"1","3380721","3380721","1"
"1","3380723","3380723","1"
"1","3380724","3380724","1"
"1","3380725","3380725","1"
"1","3380727","3380727","1"
"1","3380728","3380728","2"
"1","3380729","3380729","1"
"1","3380731","3380731","2"
"1","3380735","3380735","2"
"1","3380736","3380736","2"
"1","3380737","3380737","1"
"1","3380739","3380739","1"
"1","3380741","3380741","1"
"1","3380742","3380742","1"
"1","3380744","3380744","14"
"1","3380747","3380747","1"
"1","3380748","3380748","2"
"1","3380752","3380752","1"
"1","3380753","3380753","1"
"1","3380760","3380760","1"
"1","3380761","3380761","2"
"1","3380762","3380762","3"
"2","3380763","3380763","15"
"2","3380769","3380769","6"
"1","3380770","3380770","3"
"2","3380775","3380775","1"
"1","3380782","3380782","1"
"1","3380787","3380787","1"
"1","3380789","3380789","4"
"1","3380790","3380790","1"
"2","3380792","3380792","1"
"1","3380793","3380793","1"
"1","3380794","3380794","1"
"1","3380795","3380795","4"
"1","3380796","3380796","5"
"2","3380796","3380796","3"
"1","3380801","3380801","1"
"2","3380802","3380802","1"
"1","3380803","3380803","2"
"2","3380803","3380803","2"
"1","3380804","3380804","1"
"1","3380805","3380805","1"
"2","3380805","3380805","1"
"1","3380806","3380806","1"
"1","3380808","3380808","1"
"1","3380809","3380809","1"
"1","3380810","3380810","3"
"2","3380811","3380811","1"
"1","3472363","3472363","1"
"1","3472364","3472364","12"
"2","3472364","3472364","3"
"1","3472368","3472368","1"
"1","3472373","3472373","2"
"1","3472374","3472374","4"
"2","3472374","3472374","1"
"1","3472375","3472375","1"
"1","3472378","3472378","3"
"1","3472380","3472380","1"
"2","3472380","3472380","1"
"1","3472381","3472381","3"
"2","3472381","3472381","3"
"1","3472384","3472384","1"
"2","3472385","3472385","5"
"1","3472387","3472387","2"
"2","3472389","3472389","2"
"1","3472394","3472394","3"
"1","3472404","3472404","7"
"1","3472408","3472408","2"
"2","3472409","3472409","22"
"2","3472410","3472410","1"
"1","3472416","3472416","1"
"1","3472417","3472417","3"
"2","3472417","3472417","6"
"1","3472420","3472420","1"
"1","3472430","3472430","1"
"1","3472437","3472437","4"
"2","3472439","3472439","1"
"1","3472440","3472440","1"
"1","3472441","3472441","1"
"1","3472444","3472444","1"
"1","3472445","3472445","3"
"1","3472448","3472448","4"
"1","3472449","3472449","5"
"1","3472452","3472452","1"
"2","3472453","3472453","1"
"1","3472455","3472455","2"
"2","3472460","3472460","5"
"1","3472468","3472468","1"
"2","3472468","3472468","1"
"1","3472470","3472470","1"
"2","3472470","3472470","13"
"1","3472471","3472471","1"
"2","3472473","3472473","1"
"1","3472474","3472474","1"
"2","3472474","3472474","1"
"2","3472480","3472480","1"
"1","3472482","3472482","1"
"1","3472483","3472483","1"
"2","3472484","3472484","1"
"1","3472485","3472485","3"
"1","3472487","3472487","2"
"1","3472488","3472488","2"
"2","3472489","3472489","1"
"2","3472491","3472491","1"
"1","3472496","3472496","3"
"1","3472497","3472497","1"
"2","3472497","3472497","2"
"1","3472498","3472498","1"
"2","3472499","3472499","1"
"1","3472502","3472502","1"
"1","3472503","3472503","6"
"1","3472504","3472504","1"
"1","3472506","3472506","1"
"1","3472510","3472510","1"
"1","3472512","3472512","1"
"2","3472513","3472513","4"
"1","3472514","3472514","1"
"2","3472514","3472514","1"
"1","3472516","3472516","2"
"1","3472517","3472517","1"
"1","3472521","3472521","2"
"1","3472523","3472523","9"
"2","3472523","3472523","1"
"1","3472526","3472526","1"
"1","3472527","3472527","3"
"2","3472529","3472529","1"
"1","3472530","3472530","1"
"1","3472536","3472536","2"
"1","3472537","3472537","2"
"1","3472538","3472538","1"
"2","3472547","3472547","1"
"1","3472548","3472548","8"
"2","3472549","3472549","1"
"2","3472550","3472550","1"
"1","3472552","3472552","1"
"1","3472554","3472554","1"
"1","3472555","3472555","1"
"1","3472556","3472556","1"
"1","3472557","3472557","1"
"1","3472559","3472559","2"
"2","3472560","3472560","1"
"2","3472568","3472568","4"
"1","3472570","3472570","1"
"2","3472573","3472573","1"
"1","3472574","3472574","1"
"1","3472577","3472577","3"
"1","3472580","3472580","2"
"1","3472581","3472581","1"
"1","3472583","3472583","2"
"1","3472588","3472588","1"
"1","3472590","3472590","1"
"1","3472591","3472591","3"
"1","3472592","3472592","1"
"2","3472593","3472593","24"
"1","3472595","3472595","9"
"2","3472595","3472595","1"
"1","3472601","3472601","2"
"1","3472604","3472604","1"
"1","3472614","3472614","1"
"1","3472615","3472615","2"
"1","3472617","3472617","4"
"2","3472617","3472617","1"
"1","3472620","3472620","1"
"1","3472622","3472622","2"
"1","3472625","3472625","1"
"1","3472630","3472630","4"
"2","3472630","3472630","11"
"1","3472633","3472633","1"
"1","3472634","3472634","1"
"2","3472638","3472638","1"
"1","3472640","3472640","1"
"2","3472643","3472643","7"
"2","3472644","3472644","1"
"1","3472646","3472646","2"
"1","3472651","3472651","2"
"1","3472652","3472652","1"
"1","3472653","3472653","1"
"1","3472655","3472655","1"
"1","3472656","3472656","1"
"2","3472656","3472656","71"
"1","3472658","3472658","4"
"2","3472662","3472662","23"
"1","3472663","3472663","1"
"1","3472677","3472677","1"
"1","3472678","3472678","1"
"2","3472680","3472680","1"
"1","3472683","3472683","1"
"2","3472685","3472685","1"
"1","3472686","3472686","2"
"1","3472690","3472690","4"
"2","3472690","3472690","4"
"1","3472693","3472693","2"
"1","3472698","3472698","2"
"2","3472698","3472698","5"
"2","3472699","3472699","2"
"2","3472700","3472700","1"
"1","3472702","3472702","5"
"1","3472703","3472703","1"
"2","3472706","3472706","1"
"1","3472710","3472710","1"
"1","3472711","3472711","1"
"2","3472714","3472714","1"
"2","3472715","3472715","1"
"1","3472719","3472719","1"
"1","3472724","3472724","1"
"2","3472727","3472727","1"
"1","3472728","3472728","3"
"2","3472728","3472728","1"
"1","3472729","3472729","3"
"1","3472730","3472730","1"
"1","3472731","3472731","1"
"1","3472735","3472735","1"
"2","3472736","3472736","1"
"1","3472738","3472738","1"
"2","3472740","3472740","1"
"1","3472741","3472741","1"
"2","3472744","3472744","2"
"2","3472745","3472745","2"
"2","3472746","3472746","4"
"2","3472749","3472749","1"
"2","3472750","3472750","1"
"2","3472751","3472751","1"
"1","3472757","3472757","6"
"2","3472757","3472757","28"
"2","3472760","3472760","1"
"1","3472763","3472763","1"
"2","3472763","3472763","1"
"1","3472766","3472766","6"
"2","3472766","3472766","2"
"1","3472770","3472770","1"
"1","3472771","3472771","1"
"2","3472771","3472771","1"
"1","3472774","3472774","2"
"1","3472776","3472776","2"
"1","3472777","3472777","1"
"1","3472779","3472779","1"
"2","3472779","3472779","1"
"1","3472782","3472782","1"
"1","3472783","3472783","2"
"1","3472787","3472787","1"
"1","3472788","3472788","10"
"2","3472788","3472788","5"
"1","3472789","3472789","1"
"1","3472790","3472790","1"
"2","3472793","3472793","1"
"1","3472797","3472797","2"
"1","3472798","3472798","2"
"2","3472803","3472803","1"
"1","3472806","3472806","1"
"1","3472807","3472807","1"
"1","3472810","3472810","7"
"1","3472813","3472813","1"
"1","3472816","3472816","3"
"2","3472816","3472816","1"
"1","3472822","3472822","1"
"1","3472823","3472823","1"
"1","3472832","3472832","3"
"1","3472833","3472833","1"
"2","3472833","3472833","1"
"1","3472836","3472836","1"
"1","3472837","3472837","1"
"1","3472838","3472838","3"
"1","3472839","3472839","1"
"1","3472842","3472842","1"
"1","3472848","3472848","1"
"1","3472851","3472851","25"
"2","3472851","3472851","48"
"2","3472852","3472852","2"
"1","3472853","3472853","1"
"1","3472854","3472854","1"
"1","3472855","3472855","1"
"1","3472856","3472856","1"
"1","3472857","3472857","1"
"1","3472858","3472858","1"
"1","3472862","3472862","1"
"2","3472863","3472863","1"
"1","3472864","3472864","1"
"1","3472867","3472867","1"
"2","3472874","3472874","10"
"1","3472877","3472877","3"
"1","3472878","3472878","1"
"2","3472881","3472881","1"
"2","3472882","3472882","1"
"1","3472883","3472883","1"
"2","3472883","3472883","3"
"1","3472888","3472888","1"
"2","3472890","3472890","1"
"1","3472892","3472892","1"
"1","3472897","3472897","2"
"2","3472897","3472897","1"
"1","3472898","3472898","2"
"1","3472899","3472899","2"
"1","3472905","3472905","1"
"2","3472905","3472905","2"
"1","3472906","3472906","3"
"2","3472906","3472906","2"
"1","3472907","3472907","1"
"2","3472907","3472907","2"
"1","3472912","3472912","1"
"1","3472918","3472918","1"
"2","3472925","3472925","1"
"1","3472928","3472928","1"
"2","3472929","3472929","1"
"1","3472931","3472931","7"
"2","3472931","3472931","1"
"1","3472935","3472935","5"
"2","3472935","3472935","2"
"2","3472945","3472945","1"
"1","3472947","3472947","3"
"1","3472948","3472948","1"
"2","3472948","3472948","11"
"2","3472952","3472952","1"
"1","3472955","3472955","1"
"1","3472956","3472956","1"
"1","3472957","3472957","1"
"2","3472957","3472957","1"
"1","3472963","3472963","2"
"2","3472963","3472963","11"
"1","3472965","3472965","5"
"1","3472966","3472966","2"
"2","3472968","3472968","1"
"2","3472973","3472973","1"
"2","3472974","3472974","1"
"2","3472975","3472975","1"
"1","3472978","3472978","1"
"1","3472981","3472981","1"
"2","3472984","3472984","15"
"1","3472986","3472986","1"
"2","3472986","3472986","1"
"1","3472988","3472988","1"
"1","3472989","3472989","1"
"1","3472993","3472993","1"
"1","3472994","3472994","1"
"2","3472996","3472996","1"
"1","3472997","3472997","1"
"2","3472998","3472998","1"
"1","3472999","3472999","3"
"1","3473001","3473001","4"
"2","3473002","3473002","1"
"1","3473004","3473004","1"
"2","3473006","3473006","1"
"1","3473008","3473008","4"
"1","3473012","3473012","8"
"1","3473013","3473013","3"
"1","3473014","3473014","1"
"1","3473015","3473015","1"
"1","3473016","3473016","2"
"2","3473016","3473016","1"
"1","3473017","3473017","1"
"1","3473019","3473019","1"
"1","3473023","3473023","1"
"2","3473023","3473023","1"
"2","3473026","3473026","1"
"1","3473028","3473028","1"
"1","3473030","3473030","1"
"1","3473032","3473032","2"
"1","3473034","3473034","1"
"1","3473036","3473036","29"
"2","3473036","3473036","3"
"2","3473041","3473041","2"
"1","3473042","3473042","1"
"1","3473043","3473043","1"
"1","3473046","3473046","3"
"2","3473046","3473046","1"
"1","3473050","3473050","1"
"2","3473055","3473055","1"
"2","3473057","3473057","1"
"1","3473064","3473064","3"
"1","3473070","3473070","1"
"1","3473079","3473079","1"
"1","3473081","3473081","1"
"2","3473082","3473082","1"
"1","3473083","3473083","2"
"1","3473084","3473084","1"
"2","3473086","3473086","1"
"1","3473087","3473087","1"
"2","3473087","3473087","1"
"1","3473089","3473089","1"
"2","3473092","3473092","1"
"1","3473094","3473094","1"
"1","3473095","3473095","2"
"2","3473096","3473096","1"
"2","3473097","3473097","1"
"2","3473099","3473099","1"
"1","3473104","3473104","1"
"1","3473105","3473105","1"
"2","3473107","3473107","1"
"1","3473118","3473118","1"
"2","3473121","3473121","2"
"1","3473132","3473132","1"
"2","3473132","3473132","1"
"1","3473138","3473138","3"
"1","3473140","3473140","1"
"1","3473143","3473143","1"
"1","3473146","3473146","1"
"2","3473146","3473146","1"
"1","3473149","3473149","1"
"1","3473150","3473150","2"
"2","3473151","3473151","9"
"1","3473153","3473153","1"
"1","3473154","3473154","1"
"2","3473160","3473160","1"
"1","3473161","3473161","2"
"1","3473163","3473163","5"
"1","3473164","3473164","2"
"1","3473167","3473167","2"
"1","3473168","3473168","1"
"1","3473169","3473169","1"
"2","3473173","3473173","1"
"2","3473174","3473174","1"
"1","3473178","3473178","1"
"1","3473180","3473180","1"
"1","3473181","3473181","1"
"1","3473182","3473182","2"
"2","3473182","3473182","2"
"1","3473184","3473184","1"
"2","3473187","3473187","1"
"1","3473189","3473189","1"
"2","3613239","3613239","1"
"1","3613243","3613243","3"
"2","3613244","3613244","3"
"1","3613245","3613245","17"
"2","3613245","3613245","2"
"1","3613247","3613247","1"
"1","3613253","3613253","1"
"1","3613254","3613254","1"
"1","3613255","3613255","3"
"2","3613255","3613255","1"
"2","3613257","3613257","1"
"1","3613258","3613258","1"
"1","3613259","3613259","1"
"2","3613262","3613262","1"
"1","3613267","3613267","1"
"1","3613270","3613270","1"
"1","3613272","3613272","1"
"1","3613273","3613273","2"
"2","3613276","3613276","12"
"1","3613277","3613277","1"
"1","3613281","3613281","1"
"1","3613282","3613282","13"
"2","3613282","3613282","17"
"1","3613284","3613284","1"
"1","3613286","3613286","1"
"1","3613290","3613290","3"
"2","3613293","3613293","1"
"1","3613294","3613294","1"
"1","3613296","3613296","2"
"2","3613300","3613300","1"
"2","3613301","3613301","2"
"1","3613303","3613303","1"
"1","3613307","3613307","1"
"2","3613307","3613307","2"
"1","3613310","3613310","2"
"1","3613311","3613311","1"
"1","3613314","3613314","1"
"2","3613315","3613315","1"
"1","3613316","3613316","1"
"1","3613318","3613318","1"
"1","3613321","3613321","1"
"2","3613323","3613323","2"
"1","3613324","3613324","1"
"2","3613325","3613325","2"
"1","3613326","3613326","1"
"1","3613330","3613330","1"
"1","3613331","3613331","1"
"2","3613331","3613331","3"
"1","3613333","3613333","1"
"2","3613336","3613336","1"
"2","3613342","3613342","1"
"2","3613343","3613343","1"
"1","3613346","3613346","1"
"2","3613348","3613348","1"
"1","3613349","3613349","11"
"2","3613349","3613349","1"
"2","3613353","3613353","6"
"1","3613355","3613355","1"
"1","3613357","3613357","1"
"1","3613359","3613359","2"
"1","3613360","3613360","3"
"1","3613362","3613362","1"
"2","3613363","3613363","1"
"2","3613365","3613365","1"
"2","3613368","3613368","1"
"1","3613372","3613372","2"
"1","3613377","3613377","1"
"1","3613378","3613378","1"
"1","3613379","3613379","1"
"1","3613385","3613385","1"
"2","3613385","3613385","1"
"1","3613389","3613389","1"
"1","3613398","3613398","1"
"1","3613399","3613399","1"
"1","3613400","3613400","1"
"1","3613402","3613402","2"
"1","3613403","3613403","1"
"1","3613404","3613404","1"
"1","3613408","3613408","1"
"1","3613414","3613414","3"
"2","3613420","3613420","1"
"1","3613422","3613422","4"
"1","3613423","3613423","3"
"1","3613426","3613426","1"
"1","3613429","3613429","1"
"1","3613431","3613431","1"
"1","3613443","3613443","2"
"1","3613445","3613445","1"
"1","3613449","3613449","1"
"2","3613450","3613450","5"
"1","3613452","3613452","1"
"1","3613457","3613457","22"
"2","3613457","3613457","7"
"1","3613462","3613462","1"
"2","3613462","3613462","2"
"1","3613464","3613464","1"
"2","3613465","3613465","1"
"1","3613468","3613468","1"
"1","3613469","3613469","1"
"1","3613470","3613470","4"
"2","3613472","3613472","2"
"1","3613474","3613474","1"
"2","3613474","3613474","1"
"1","3613475","3613475","1"
"2","3613475","3613475","1"
"1","3613477","3613477","1"
"1","3613482","3613482","1"
"2","3613488","3613488","1"
"2","3613489","3613489","1"
"1","3613493","3613493","1"
"1","3613495","3613495","24"
"2","3613495","3613495","4"
"2","3613497","3613497","1"
"1","3613498","3613498","1"
"1","3613500","3613500","2"
"1","3613504","3613504","1"
"1","3613506","3613506","5"
"1","3613510","3613510","1"
"1","3613515","3613515","1"
"2","3613518","3613518","1"
"1","3613519","3613519","3"
"1","3613522","3613522","1"
"1","3613523","3613523","1"
"1","3613532","3613532","1"
"2","3613535","3613535","1"
"1","3613537","3613537","2"
"2","3613537","3613537","8"
"1","3613540","3613540","1"
"1","3613542","3613542","2"
"1","3613543","3613543","1"
"1","3613548","3613548","2"
"1","3613549","3613549","1"
"1","3613550","3613550","1"
"2","3613550","3613550","25"
"1","3613551","3613551","2"
"1","3613552","3613552","1"
